Object;Time;Content
Fila;6/2/2021 15:28;0
Fila;6/2/2021 15:28;1
Fila;6/2/2021 15:28;0
Fila;6/2/2021 15:28;1
Fila;6/2/2021 15:28;0
Fila;6/2/2021 15:29;1
Fila;6/2/2021 15:29;0
Fila;6/2/2021 15:29;1
Fila;6/2/2021 15:29;2
Fila;6/2/2021 15:29;3
Fila;6/2/2021 15:29;2
Fila;6/2/2021 15:29;1
Fila;6/2/2021 15:29;0
Fila;6/2/2021 15:30;1
Fila;6/2/2021 15:31;2
Fila;6/2/2021 15:31;3
Fila;6/2/2021 15:31;4
Fila;6/2/2021 15:31;3
Fila;6/2/2021 15:31;2
Fila;6/2/2021 15:32;3
Fila;6/2/2021 15:32;4
Fila;6/2/2021 15:32;3
Fila;6/2/2021 15:33;4
Fila;6/2/2021 15:33;5
Fila;6/2/2021 15:33;4
Fila;6/2/2021 15:34;3
Fila;6/2/2021 15:34;2
Fila;6/2/2021 15:34;1
Fila;6/2/2021 15:34;0
Fila;6/2/2021 15:35;1
Fila;6/2/2021 15:35;0
Fila;6/2/2021 15:38;1
Fila;6/2/2021 15:38;0
Fila;6/2/2021 15:38;1
Fila;6/2/2021 15:38;0
Fila;6/2/2021 15:39;1
Fila;6/2/2021 15:39;0
Fila;6/2/2021 15:39;1
Fila;6/2/2021 15:39;2
Fila;6/2/2021 15:39;3
Fila;6/2/2021 15:39;4
Fila;6/2/2021 15:39;5
Fila;6/2/2021 15:39;6
Fila;6/2/2021 15:39;5
Fila;6/2/2021 15:39;4
Fila;6/2/2021 15:40;3
Fila;6/2/2021 15:40;2
Fila;6/2/2021 15:41;3
Fila;6/2/2021 15:41;2
Fila;6/2/2021 15:41;1
Fila;6/2/2021 15:41;0
Fila;6/2/2021 15:43;1
Fila;6/2/2021 15:43;0
Fila;6/2/2021 15:43;1
Fila;6/2/2021 15:44;0
Fila;6/2/2021 15:45;1
Fila;6/2/2021 15:45;0
Fila;6/2/2021 15:45;1
Fila;6/2/2021 15:45;0
Fila;6/2/2021 15:46;1
Fila;6/2/2021 15:46;0
Fila;6/2/2021 15:46;1
Fila;6/2/2021 15:46;2
Fila;6/2/2021 15:46;3
Fila;6/2/2021 15:47;2
Fila;6/2/2021 15:47;1
Fila;6/2/2021 15:48;2
Fila;6/2/2021 15:48;3
Fila;6/2/2021 15:48;2
Fila;6/2/2021 15:48;1
Fila;6/2/2021 15:49;2
Fila;6/2/2021 15:49;1
Fila;6/2/2021 15:49;0
Fila;6/2/2021 15:51;1
Fila;6/2/2021 15:51;0
Fila;6/2/2021 15:51;1
Fila;6/2/2021 15:51;2
Fila;6/2/2021 15:51;1
Fila;6/2/2021 15:51;0
Fila;6/2/2021 15:52;1
Fila;6/2/2021 15:52;2
Fila;6/2/2021 15:52;1
Fila;6/2/2021 15:52;0
Fila;6/2/2021 15:55;1
Fila;6/2/2021 15:55;0
Fila;6/2/2021 15:55;1
Fila;6/2/2021 15:55;0
Fila;6/2/2021 15:55;1
Fila;6/2/2021 15:55;2
Fila;6/2/2021 15:55;3
Fila;6/2/2021 15:55;2
Fila;6/2/2021 15:55;1
Fila;6/2/2021 15:55;0
Fila;6/2/2021 15:56;1
Fila;6/2/2021 15:56;2
Fila;6/2/2021 15:56;3
Fila;6/2/2021 15:56;4
Fila;6/2/2021 15:56;5
Fila;6/2/2021 15:56;6
Fila;6/2/2021 15:56;5
Fila;6/2/2021 15:57;6
Fila;6/2/2021 15:57;7
Fila;6/2/2021 15:57;8
Fila;6/2/2021 15:57;9
Fila;6/2/2021 15:58;8
Fila;6/2/2021 15:59;9
Fila;6/2/2021 15:59;8
Fila;6/2/2021 15:59;7
Fila;6/2/2021 15:59;6
Fila;6/2/2021 15:59;5
;;7,956075299
